0,0.89,1.1,0,0,3.09,0,0
4.94066e-324,0,0,0.02,0.11,0.24,0,144
0,0.98,1.02,0,0,2.87,0,0
4.94066e-324,0,0,0.01,0.12,0.24,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.13,0.26,0,144
4.94066e-324,0,0,0.02,0.13,0.25,0,144
4.94066e-324,0,0,0.01,0.13,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.12,0.26,0,144
4.94066e-324,0,0,0.01,0.13,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.24,0.01,144
4.94066e-324,0,0,0.01,0.14,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.26,0,144
4.94066e-324,0,0,0.01,0.13,0.26,0,144
4.94066e-324,0,0,0.02,0.13,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.26,0,144
4.94066e-324,0,0,0.01,0.13,0.27,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.13,0.26,0,144
4.94066e-324,0,0,0.01,0.13,0.25,0.01,144
4.94066e-324,0,0,0.01,0.12,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.13,0.27,0,144
4.94066e-324,0,0,0.02,0.11,0.26,0,144
4.94066e-324,0,0,0.02,0.11,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.03,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.24,0,144
4.94066e-324,0,0,0.02,0.12,0.26,0,144
4.94066e-324,0,0,0.01,0.12,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.24,0,144
4.94066e-324,0,0,0.02,0.12,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.26,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.27,0,144
4.94066e-324,0,0,0.02,0.11,0.24,0,144
4.94066e-324,0,0,0.02,0.11,0.26,0,144
4.94066e-324,0,0,0.01,0.13,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.27,0,144
4.94066e-324,0,0,0.02,0.11,0.27,0,144
4.94066e-324,0,0,0.02,0.12,0.26,0,144
4.94066e-324,0,0,0.03,0.1,0.26,0,144
4.94066e-324,0,0,0.01,0.11,0.25,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.27,0,144
4.94066e-324,0,0,0.02,0.13,0.23,0,144
4.94066e-324,0,0,0.02,0.11,0.25,0,144
4.94066e-324,0,0,0.02,0.11,0.25,0,144
4.94066e-324,0,0,0.03,0.11,0.27,0,144
4.94066e-324,0,0,0.02,0.12,0.25,0,144
4.94066e-324,0,0,0.02,0.12,0.26,0,144
4.94066e-324,0,0,0.02,0.12,0.27,0,144
4.94066e-324,0,0,0.02,0.11,0.27,0,144
4.94066e-324,0,0,0.02,0.11,0.25,0,144
4.94066e-324,0,0,0.01,0.12,0.25,0,144
4.94066e-324,0,0,0.01,0.11,0.24,0,144
4.94066e-324,0,0,0.02,0.12,0.27,0,144
6.95262e-310,2.79,8.08,0,0,20.06,0,0
6.95262e-310,0,0,0.14,0.3,2.29,0,144
6.95262e-310,0,0,0.11,0.29,2.58,0,144
6.95262e-310,0,0,0.1,0.29,2.24,0,144
6.95262e-310,0,0,0.12,0.31,2.24,0,144
6.95262e-310,0,0,0.11,0.28,2.19,0.01,144
6.95262e-310,0,0,0.1,0.27,2.34,0.01,144
6.95262e-310,0,0,0.11,0.28,2.27,0,144
6.95262e-310,0,0,0.1,0.29,2.06,0,144
6.95262e-310,0,0,0.1,0.24,2.09,0,144
6.95262e-310,0,0,0.12,0.28,2.02,0,144
6.95262e-310,0,0,0.1,0.24,2.07,0,144
6.95262e-310,0,0,0.12,0.27,2.1,0.01,144
6.95262e-310,0,0,0.09,0.28,2.09,0,144
6.95262e-310,0,0,0.1,0.24,2.07,0.01,144
6.95262e-310,0,0,0.1,0.29,2.05,0.01,144
6.95262e-310,0,0,0.1,0.27,2.02,0,144
6.95262e-310,0,0,0.1,0.26,2.44,0,144
