6.93395e-310,25,88.18,0,0,117.5,31.2,0
6.93382e-310,0,0,0.08,0.59,2.52,24.68,109
6.93383e-310,0,0,0.12,0.38,2.33,16.98,107
6.93383e-310,0,0,0.12,0.32,2.47,19.43,107
6.93382e-310,0.08,0.15,0.1,0.37,2.76,20.94,103
6.93383e-310,0,0,0.09,0.38,2.45,18.82,104
6.93383e-310,0.1,0.53,0.12,0.35,2.83,20.49,104
6.93383e-310,0.19,0.22,0.09,0.33,3.03,21.73,105
6.93383e-310,0.3,0.62,0.09,0.33,3.57,21.82,107
6.93392e-310,0.3,1.02,0.11,0.39,3.48,23.46,111
6.93383e-310,0.46,1.6,0.1,0.41,4.81,26.01,114
6.93392e-310,0.88,3.19,0.11,0.37,5.75,28.87,117
6.93392e-310,0.39,0.65,0.14,0.36,4.74,24.33,127
6.93392e-310,0.76,1.44,0.12,0.41,6.46,28.1,132
6.93392e-310,1.38,4.07,0.13,0.41,8.96,37.59,140
6.93392e-310,0.68,1.78,0.14,0.5,6.59,31.91,153
6.93392e-310,0.73,2.5,0.12,0.56,7.59,30.81,160
6.93392e-310,1.1,4.09,0.12,0.47,9.01,40.09,170
6.93393e-310,0.77,3.79,0.2,0.52,7.97,37.79,181
6.93393e-310,0.95,3.76,0.18,0.55,9.21,40.68,189
6.93393e-310,1.22,4.96,0.15,0.56,10.52,43.16,199
6.93394e-310,1.76,6.44,0.16,0.58,15.85,53.01,201
6.93393e-310,1.86,6.28,0.17,0.64,18.02,54.66,204
6.93394e-310,2.82,9.53,0.17,0.6,28.13,77.06,211
6.93394e-310,2.32,7.26,0.19,0.68,26.32,73.94,251
6.93394e-310,2.51,8.88,0.18,0.69,27.02,77.6,290
6.93394e-310,1.98,6.93,0.38,0.77,31.55,82.67,322
6.93394e-310,2.87,8.41,0.2,0.85,41.08,98.52,365
6.93394e-310,2.89,8.34,0.2,0.94,46.09,108.04,415
6.93394e-310,3.07,9.99,0.31,0.94,47.14,112.32,470
6.93394e-310,2.69,8.2,0.2,1.03,57.06,126.82,513
6.93394e-310,3.35,11.1,0.21,1.12,63.47,143.15,561
6.93395e-310,3.85,15.23,0.26,1.23,91.22,189.13,613
6.93394e-310,3.98,16.48,0.34,1.38,96.79,202.12,670
6.93395e-310,3.69,16.52,0.27,1.78,105.14,211.71,765
6.93394e-310,3.42,14.34,0.26,1.51,100.12,205.35,870
6.93394e-310,3.13,10.57,0.34,1.46,78.66,176.27,957
6.93395e-310,3.24,12.15,0.26,1.5,78.08,180.9,1015
6.93394e-310,3.93,12.74,0.27,1.66,82.23,183.13,1063
6.93394e-310,4.13,15.17,0.24,1.68,98.04,210.68,1110
6.93394e-310,3.41,11.97,0.26,2.03,77.31,176.2,1159
6.93393e-310,4.12,14.79,0.26,2.17,94.05,201.02,1185
6.93394e-310,3.02,9.79,0.28,2.13,75.9,172.15,1226
6.93394e-310,4.78,14.96,0.25,2.04,97.47,212.37,1251
6.93394e-310,4.03,13.8,0.28,2.06,95.49,195.05,1300
6.93394e-310,4.03,12.96,0.27,2.01,95.92,207.57,1350
6.93394e-310,4.22,14.4,0.31,2.77,94.63,204.53,1401
6.93394e-310,4.56,13.63,0.28,3,102.04,206.73,1441
6.93394e-310,4.53,11.76,0.28,2.45,105.51,210.1,1477
6.93394e-310,3.27,10.09,0.26,2.13,102.45,209.17,1525
6.93394e-310,4.71,15.21,0.29,2.4,127.69,250.32,1570
6.93394e-310,3.09,10.39,0.29,2.42,110.78,219.48,1637
6.93394e-310,3.6,11.4,0.28,2.39,134.08,255.74,1684
6.93394e-310,3.99,14.53,0.29,2.66,137.46,261.88,1727
6.93394e-310,3.73,10.64,0.4,3.92,141.21,258.05,1782
6.93394e-310,2.9,9.99,0.29,2.69,140.6,256.88,1841
6.93394e-310,3.53,12.06,0.32,3.02,166.39,299.83,1865
6.93394e-310,4.48,16.23,0.29,4.23,205.04,354.26,1905
6.93394e-310,4.11,15.05,0.29,4.21,188.25,335.21,1986
6.93394e-310,4.14,14.68,0.44,7.29,159.05,300.45,2034
6.93394e-310,3.46,12.84,0.32,3.81,138.73,273.41,2060
6.93393e-310,2.72,10.18,0.26,3.59,115.25,239.37,2108
6.93395e-310,3.91,13.18,0.3,4.15,138.06,274.69,2141
6.93394e-310,4.1,9.93,0.28,2.66,130.85,266.76,2176
6.93394e-310,3.19,8.73,0.3,2.86,189.53,375.13,2206
6.93394e-310,2.68,8.88,0.32,2.86,156.98,359.05,2240
6.93394e-310,3.14,10.19,0.32,3.15,146.57,362.8,2269
6.93393e-310,3.13,11.23,0.33,3.21,163.26,383.19,2291
6.93394e-310,2.81,10.22,0.33,3.83,142.87,360.31,2307
6.93394e-310,3.13,11.34,0.38,3.27,156.38,375.8,2328
6.93393e-310,3.45,12.38,0.33,3.39,157.82,399.65,2351
6.93394e-310,3.28,13.22,0.31,3.23,167.65,416.39,2383
6.93394e-310,3.58,12.14,0.39,3.42,170.25,414.12,2414
6.93393e-310,3.17,12.88,0.3,3.46,185.64,425.54,2448
6.93393e-310,3.47,10.89,0.35,3.54,183.96,444.34,2483
6.93393e-310,3.46,11.18,0.3,3.4,167.15,431.9,2515
6.93393e-310,4.31,14.63,0.38,3.45,192.47,462.5,2543
6.93393e-310,2.69,10.62,0.36,3.36,185.37,435.68,2584
6.93392e-310,3.34,12.68,0.37,3.35,191.83,455.77,2616
6.93393e-310,2.85,9.93,0.36,3.35,179.59,454.41,2648
6.93387e-310,2.34,8.49,0.42,3.48,180.37,457.15,2683
6.93392e-310,3.21,11.72,0.32,3.41,211.5,486.22,2709
6.93393e-310,2.65,9.42,0.32,3.55,191.16,481.6,2739
6.93386e-310,3.44,13.91,0.35,3.91,196.17,503.36,2759
6.93392e-310,3.13,11.48,0.36,3.97,190.75,503.44,2797
6.93393e-310,3.3,13.82,0.33,4.14,231.1,524.69,2820
6.93385e-310,2.85,9.81,0.31,4.12,206.63,518.96,2852
6.93387e-310,2.6,10.65,0.34,4.13,217.27,530.6,2873
6.93393e-310,3.1,13.07,0.36,4.68,231.22,551.56,2893
6.93386e-310,3.41,14.41,0.33,12.78,229.95,551.49,2893
6.93385e-310,2.73,10.1,0.38,4.68,199.96,514.63,2921
6.93386e-310,4.13,15.44,0.37,5.09,263.69,579.15,2939
6.93386e-310,3.78,14.12,0.35,4.32,257.1,569.35,2973
6.93386e-310,3.63,12.63,0.3,4.5,228.9,555.87,3000
6.93386e-310,3.03,10.85,0.41,4.58,230.11,555.14,3031
6.93385e-310,3.91,12.13,0.39,5.76,276.06,590.35,3030
6.93386e-310,4.15,15.95,0.36,5.02,268.88,617.42,2989
6.93386e-310,3.84,13.59,0.37,5.75,243.21,564.92,2996
6.93384e-310,4.22,13.43,0.32,6.15,239.68,567.69,2976
6.93385e-310,5.14,18.05,0.35,5.88,291.45,627.06,2978
6.93384e-310,4.6,15.06,0.34,5.96,257.04,589.92,3011
6.93385e-310,3.62,12.09,0.34,4.53,249.57,592.68,3049
6.93386e-310,3.63,13.12,0.32,4.38,248.27,614.94,3082
6.93392e-310,4.42,16.69,0.34,4.72,305.22,642.15,3127
6.93393e-310,5.13,16.96,0.42,5.14,322.74,684.74,3155
6.93392e-310,3.7,14.04,0.36,6.09,282.32,650.54,3201
6.93392e-310,4.21,13.33,0.34,5.61,311.64,671.1,3233
6.93389e-310,4.37,15.8,0.36,7.21,345.1,716.7,3290
6.93392e-310,4.93,19.37,0.3,6.55,325.23,717.86,3245
6.93392e-310,4.63,17.13,0.34,7.57,347.58,738.9,3277
6.93384e-310,4.86,20.31,0.32,8.26,354.07,752.74,3344
6.93385e-310,4.92,15.75,0.33,5.93,339.59,746.35,3379
6.93394e-310,5.14,19.91,0.39,7.3,354.04,770.45,3419
6.93384e-310,3.2,12.75,0.32,4.49,284.95,698.39,3476
6.93386e-310,4.89,16.43,0.35,4.32,315.32,733.62,3505
6.93393e-310,4.89,17.36,0.37,5.22,353.81,774.17,3549
6.93383e-310,3.78,14.82,0.3,6.2,289.03,726.91,3556
6.93386e-310,2.87,9.44,0.36,5.35,281.05,667.87,3591
6.93393e-310,3.05,12.55,0.38,7.37,280.38,696.48,3499
6.93382e-310,3.59,16.47,0.37,5.81,266.35,667.93,3532
6.93383e-310,3.99,13.88,0.43,6.61,279.73,707.18,3553
6.93392e-310,3.29,14.7,0.35,4.52,286.75,713.09,3597
6.93384e-310,2.92,11.35,0.36,4.71,282.77,663.61,3632
6.93385e-310,2.52,9.55,0.37,4.52,246.17,661.27,3651
6.93393e-310,2.51,10.95,0.34,4.22,258.03,680.82,3671
6.93385e-310,2.67,10.87,0.36,4.91,241.72,686.15,3623
6.93384e-310,2.83,10.9,0.36,4.29,237.3,659.71,3650
6.93385e-310,3.07,9.62,0.36,4.76,233.3,693.9,3664
6.93385e-310,2.93,10.46,0.35,4.62,271.93,679.99,3686
6.93385e-310,2.18,9.32,0.46,4.52,262.96,692.44,3713
6.93387e-310,2.51,8.98,0.36,4.45,242.41,654.67,3722
6.93385e-310,2.4,8.85,0.36,4.77,241.92,682.09,3690
6.93384e-310,2.29,8.5,0.35,4.79,265.58,690.51,3707
6.93382e-310,2.66,7.92,0.41,4.86,233.19,675.93,3724
6.93385e-310,2.4,6.65,0.49,4.83,253.59,696.42,3728
6.93385e-310,2.88,10.89,0.37,4.68,291.95,733.83,3732
6.93383e-310,2.29,8.49,0.36,6.5,264.48,705.97,3737
6.93384e-310,3.04,8.01,0.4,4.66,275.42,695.26,3739
6.93384e-310,3.29,9.77,0.36,4.57,271.03,715.17,3738
6.93382e-310,2.85,10.59,0.35,4.81,276.66,701.06,3752
6.93384e-310,2.8,10.14,0.35,4.59,286.77,669.66,3755
6.93384e-310,4.09,12.99,0.34,4.69,314.17,771.85,3768
6.93384e-310,2.89,9.42,0.35,4.99,262.61,734.68,3791
6.93386e-310,4.11,12.18,0.48,5.47,303.96,776.19,3804
6.93384e-310,3.44,11.29,0.41,5.55,318.08,762.14,3823
6.93382e-310,3.82,13.44,0.37,6.81,328.41,812.43,3789
6.93384e-310,3.18,13.16,0.37,6.98,325.89,744.35,3791
6.93382e-310,3.96,13.76,0.35,6.96,335.1,768.8,3795
6.93382e-310,4.25,18.75,0.41,7.2,335.95,795.65,3804
6.93385e-310,3.53,13.33,0.36,5.78,342.68,780.65,3829
6.93383e-310,4.25,17.4,0.37,5.78,323.01,826.75,3850
6.93385e-310,4.97,21.12,0.37,6.72,371.79,837.49,3891
6.93386e-310,4.05,15.62,0.36,5.48,350.86,836.72,3950
6.93386e-310,3.81,16.37,0.36,6.63,355.92,834.19,3997
6.93386e-310,4.05,14.68,0.34,5.01,392.59,879.14,4041
6.93386e-310,3.62,14.97,0.38,5.29,367.73,922.58,4106
6.93386e-310,4.27,16.05,0.39,5.69,417.43,949,4158
6.93392e-310,3.6,17.99,0.34,7.05,455.77,972.74,4223
6.93384e-310,4.08,17.3,0.43,7.81,415.56,1015.65,4251
6.93386e-310,4.33,15.71,0.39,7.78,424.4,1003.81,4299
6.93392e-310,3.88,15.58,0.34,10.45,406.05,1007.53,4329
6.93384e-310,4.08,14.55,0.35,8.8,443.27,1023.08,4346
6.93385e-310,4.19,16.35,0.36,6.24,445.24,1026.73,4384
6.93385e-310,4.86,19.16,0.32,7.48,490.26,1067.76,4437
6.93386e-310,4.62,16.18,0.41,12.22,501.24,1108.22,4485
6.93388e-310,4.27,13.75,0.35,16.05,446.75,982.39,4535
6.93386e-310,4.76,16.89,0.35,5.27,479.11,1015.07,4572
6.93385e-310,3.87,14.15,0.37,5.57,443.39,1048.13,4634
6.93386e-310,3.86,14.09,0.37,5.73,417.29,1041.85,4695
6.93393e-310,3.9,16.2,0.44,5.59,422.55,1053.5,4732
6.93386e-310,3.63,12.42,0.41,5.73,369.47,979.88,4770
6.93385e-310,3.53,15.29,0.36,5.61,420.91,1015.71,4792
6.93384e-310,2.99,10.85,0.35,7.28,380.51,1039.8,4823
6.93386e-310,4.14,18.63,0.41,5.84,485.5,1085.31,4848
6.93386e-310,2.94,10.45,0.36,5.36,404.93,1091.56,4893
6.93382e-310,3.02,11.97,0.35,5.64,409.58,1068.32,4929
6.93383e-310,3.02,13.1,0.38,5.57,464.68,1087.96,4959
6.93385e-310,3.09,10.3,0.38,5.42,430.6,1074.74,4994
6.93384e-310,3.06,12.87,0.37,5.76,408.85,1074.85,5025
6.93382e-310,2.82,9.44,0.4,6,431.07,1080.51,5057
6.93383e-310,3.18,11.42,0.37,5.76,394.04,1070.55,5081
6.93385e-310,2.12,8.57,0.43,5.53,457.62,1107.59,5114
6.93384e-310,2.1,7.6,0.38,5.47,362.26,1101.85,5142
6.93385e-310,1.48,5.27,0.39,5.5,371.24,1067.99,5158
6.93382e-310,2.79,7.38,0.38,5.92,454.77,1129.96,5158
6.93383e-310,1.74,6.28,0.33,5.95,369.05,1122.95,5175
6.93382e-310,3.15,8.67,0.37,5.86,406.6,1077.26,5174
6.93377e-310,2.87,6.47,0.36,6.47,436.67,1114.17,5182
6.93382e-310,2.71,7.24,0.42,6.32,402.11,1123.17,5168
6.93377e-310,2.95,6.28,0.38,7.43,360.51,1078.3,5105
6.93375e-310,3.64,8.66,0.43,6.51,380.67,1127.12,5114
6.93377e-310,3.09,8.9,0.35,6.33,439.09,1057.01,5124
6.93377e-310,3.29,11.29,0.4,6.18,387.56,1142.63,5136
6.93375e-310,4.4,11.83,0.38,6.26,499.38,1180.31,5150
6.93377e-310,3.92,9.03,0.41,6.61,461.73,1171.96,5177
6.93379e-310,4.32,10.42,0.39,6.58,459.3,1189.41,5198
6.93377e-310,3.03,12.24,0.38,6.66,387.3,1186.6,5232
6.93382e-310,4.03,12.21,0.49,6.41,446.93,1182.06,5251
6.9338e-310,4.13,12.79,0.34,6.65,406.91,1171.63,5284
6.93379e-310,3.54,13.59,0.4,7.17,457.83,1270.9,5307
6.93383e-310,3.76,16.1,0.36,7.29,467.17,1298.79,5344
6.9338e-310,3.67,13.11,0.46,7.98,467.46,1321.05,5378
6.93375e-310,4.48,14.85,0.52,10.46,482.38,1260.84,5379
6.93382e-310,3.88,15.72,0.41,9.57,533.08,1251.23,5417
6.93378e-310,4.15,15.56,0.4,9.83,534.01,1282.17,5448
6.93377e-310,4.21,17.57,0.37,7.01,568.53,1335.11,5474
6.93382e-310,3.83,10.96,0.39,7.39,444.52,1289.16,5515
6.93377e-310,3.64,11.78,0.44,8.51,528.2,1375.79,5547
6.93379e-310,3.71,12.67,0.43,8.25,535.51,1360.28,5584
