6.94045e-310,0.21,0.27,0.2,0.7,11.75,35,355
6.94045e-310,0.23,0.61,0.16,0.73,14.37,39.57,361
6.94046e-310,0.23,0.36,0.18,0.57,12.76,37.86,373
6.94046e-310,0.15,0.5,0.19,0.57,12.37,35.16,380
6.94045e-310,0.58,1.92,0.16,0.61,16.54,42.79,385
6.94046e-310,0.13,0.19,0.18,0.82,13.07,36.57,397
6.94054e-310,0.67,1.17,0.21,0.76,17.08,42.1,403
6.94057e-310,0.31,0.82,0.19,0.86,15.42,41.12,417
6.94057e-310,0.26,0.67,0.19,0.67,15.87,41.12,426
6.94046e-310,0.62,1.95,0.2,0.82,17.41,45.77,433
6.94046e-310,0.4,1.08,0.2,0.69,17.18,43.93,442
6.94046e-310,0.59,1.57,0.18,0.76,19.56,49.7,452
6.94045e-310,0.44,0.77,0.18,0.73,17.07,43.76,464
6.94045e-310,0.46,0.94,0.21,0.78,17.3,44.76,472
6.94045e-310,0.33,0.48,0.17,0.85,16.96,41.25,479
6.94045e-310,0.55,0.88,0.2,0.72,19.01,44.83,485
6.94046e-310,0.56,1.1,0.18,0.71,18.6,49.52,494
6.94046e-310,0.52,1.44,0.18,0.73,20.54,47.16,503
6.94057e-310,0.43,0.89,0.23,0.91,18.09,46.54,513
6.94057e-310,0.42,0.64,0.17,0.88,19.19,50.93,520
6.94057e-310,0.31,0.58,0.2,0.91,17.37,45.35,527
6.94057e-310,0.44,1.22,0.22,0.9,19.81,49.99,532
6.94057e-310,0.96,2.06,0.21,0.87,25.07,61.54,540
6.94057e-310,0.46,0.67,0.22,0.84,21.92,54.62,555
6.94057e-310,0.53,1.35,0.2,0.87,20,53.45,565
6.94046e-310,0.5,0.72,0.2,0.84,20.35,49.95,572
6.94046e-310,0.59,1.6,0.21,0.92,20.35,53.88,579
6.94046e-310,0.38,0.53,0.27,1.12,20.97,50,586
6.9405e-310,0.43,0.76,0.25,0.93,21.63,54.8,591
6.94046e-310,0.47,1.34,0.19,0.92,22.67,60.21,599
6.9405e-310,0.49,0.96,0.22,0.91,23.97,54.43,607
6.94046e-310,0.26,0.37,0.22,0.99,23.87,58.56,614
6.94046e-310,0.17,0.4,0.23,0.89,19.01,52.07,622
6.94046e-310,0.56,1.15,0.25,0.95,23.87,60.23,623
6.94046e-310,0.48,1.2,0.24,1.09,24.93,62.24,630
6.94046e-310,0.54,1.35,0.21,0.93,23.77,59.75,634
6.94046e-310,0.29,0.53,0.21,1.01,23.35,59.72,641
6.94046e-310,0.52,1.12,0.21,0.92,25.76,64.28,647
6.94046e-310,0.54,0.46,0.23,1,27.29,66.18,655
6.94046e-310,0.22,0.62,0.21,0.94,22.98,61.15,665
6.94046e-310,0.23,0.19,0.23,1.06,21.82,61.61,669
6.94045e-310,0.48,0.58,0.23,0.97,28.29,69.65,671
6.94045e-310,0.32,0.5,0.22,0.96,25.03,65.62,682
6.94045e-310,0.39,1.17,0.22,0.94,25.89,69.57,687
6.94045e-310,0.74,1.53,0.23,1.01,29.59,69.36,694
6.94046e-310,0.44,1.3,0.23,1,24.45,65.28,703
6.94045e-310,0.33,0.29,0.25,1.23,26.27,70.46,707
6.94045e-310,0.73,1.27,0.25,1.04,31.62,79.28,712
6.94045e-310,0.56,1.33,0.23,1.04,27.89,77.25,724
6.94045e-310,0.46,0.98,0.26,1.09,26.89,69.25,731
6.94045e-310,0.3,0.65,0.35,1.12,26.73,74.45,736
6.94044e-310,0.55,0.43,0.26,1.37,29.35,71.53,742
6.94044e-310,0.37,0.74,0.26,1.37,28.64,73.58,749
6.94043e-310,0.51,0.89,0.25,1.15,29.45,79.44,756
6.94044e-310,1.19,2.69,0.27,1.14,34.99,90.24,764
6.94045e-310,1.63,3.68,0.24,1.08,40.3,93.55,750
6.94043e-310,1.29,3.5,0.24,1.33,34.54,79.64,756
6.94043e-310,0.96,2.33,0.22,1.19,33.85,74.58,761
6.94043e-310,1.24,2.49,0.24,1.31,38.41,87.2,772
6.94043e-310,0.77,1.92,0.25,1.16,31.34,73.46,790
6.94043e-310,0.89,2.5,0.24,1.17,33.76,75.95,799
6.94043e-310,0.86,2.22,0.24,1.04,38.94,89.33,811
6.94043e-310,0.79,1.9,0.23,1.18,37.64,91.43,828
6.94043e-310,1.06,2.57,0.23,1.14,37.68,94.99,842
6.94043e-310,0.34,1.4,0.22,1.44,29.1,83.48,854
6.94043e-310,0.62,1.42,0.23,1.06,30.66,84.18,858
6.94043e-310,1.01,2.52,0.27,1.49,43.1,96.83,863
6.94043e-310,0.37,0.61,0.22,1.08,31.66,80.01,882
6.94043e-310,0.54,1.27,0.26,1.33,33,82.63,889
6.94043e-310,0.68,2.12,0.29,1.39,37.99,88.97,895
6.94043e-310,0.77,2.08,0.23,1.36,38.23,96.94,906
6.94043e-310,0.56,2,0.23,1.54,34.61,88.59,917
6.94043e-310,0.33,0.58,0.27,1.17,30.89,84.26,924
6.94043e-310,0.47,0.94,0.27,1.14,34.22,81.75,927
6.94043e-310,0.53,1.59,0.25,1.2,38.22,94.72,936
6.94043e-310,0.21,0.27,0.27,1.51,32.9,83.69,945
6.94043e-310,0.4,0.73,0.27,1.15,35.82,84.62,949
6.94043e-310,0.67,1.87,0.23,1.48,37.01,87.83,957
6.94043e-310,0.62,0.76,0.27,1.23,35.57,87.65,966
6.94042e-310,0.34,0.65,0.25,1.25,32.11,77.8,973
6.94042e-310,0.44,0.76,0.33,1.18,35.17,80.13,977
6.94042e-310,0.34,0.95,0.3,1.23,36.71,84.37,985
6.94042e-310,0.5,1.36,0.36,1.29,36.52,86.88,994
6.94041e-310,0.56,0.98,0.33,1.29,39.42,92.23,1000
6.94041e-310,0.46,1.19,0.28,1.52,36.12,88.63,1011
6.9404e-310,0.18,0.42,0.29,1.53,34.45,85.04,1016
6.94041e-310,0.36,1,0.29,1.53,34.79,78.93,1019
6.94041e-310,0.63,1.51,0.28,1.39,37.46,83.67,1023
6.94041e-310,0.21,0.45,0.27,1.23,34.29,81.37,1031
6.94041e-310,0.7,1.52,0.28,1.21,39.01,91,1034
6.94041e-310,0.16,0.2,0.27,1.35,35.48,88.1,1042
6.9404e-310,0.66,1.48,0.29,1.27,41.02,101.16,1047
6.94041e-310,0.3,0.57,0.28,1.26,37.78,88.06,1056
6.94041e-310,0.61,1.26,0.29,1.46,42.37,105.01,1061
6.94041e-310,0.64,1.44,0.29,1.52,40.22,93.68,1069
6.94041e-310,0.62,1.38,0.29,1.34,40.86,95.94,1076
6.9404e-310,0.46,1.25,0.26,1.35,37.39,89.65,1084
6.94041e-310,0.1,0.04,0.31,1.97,34.42,88.27,1087
6.9404e-310,0.39,0.8,0.33,1.59,36.83,93.1,1087
6.94041e-310,0.41,1.29,0.31,1.37,36.33,100.02,1093
6.9404e-310,0.56,1.04,0.27,1.73,42.24,106.31,1094
6.94041e-310,0.32,0.68,0.27,1.32,37.05,106.05,1103
6.94041e-310,0.23,0.73,0.28,1.33,35.6,100.52,1107
6.94041e-310,0.73,1.09,0.27,1.43,41.91,112.25,1108
6.94041e-310,0.24,0.34,0.28,1.68,36.14,95.47,1116
6.94041e-310,0.33,0.77,0.29,1.97,37.6,106.74,1116
6.9404e-310,0.52,0.99,0.28,1.42,40.92,114.2,1118
6.9404e-310,0.34,0.98,0.3,1.6,39.71,112.7,1125
6.9404e-310,0.31,0.66,0.29,1.4,37.17,110.16,1128
6.9404e-310,0.22,0.15,0.26,1.51,37.91,102.49,1131
6.9404e-310,0.18,0.36,0.85,1.39,39.14,108.1,1133
6.9404e-310,0.15,0.11,0.28,1.73,38.26,110.99,1133
6.9404e-310,0.62,0.71,0.29,1.39,40.3,111.54,1135
6.9404e-310,0.53,0.9,0.27,1.48,40.41,110.84,1141
6.9404e-310,0.62,0.49,0.29,2.34,43.12,110.52,1144
6.9404e-310,0.91,1.86,0.28,1.97,41.65,114.22,1118
6.9404e-310,0.74,1.57,0.3,2.15,41.84,112.19,1116
6.9404e-310,0.7,1.69,0.32,1.42,40.17,114.54,1123
6.9404e-310,0.72,1.89,0.28,1.33,39.74,115.42,1128
6.9404e-310,0.51,1.29,0.27,3.05,40.35,112.9,1128
6.9404e-310,0.71,1.17,0.3,3.84,38.95,116.67,1125
6.9404e-310,0.48,1.5,0.31,2.29,39.32,110.6,1127
6.9404e-310,0.35,0.8,0.27,2.42,38.85,105.87,1128
6.9404e-310,0.2,0.64,0.28,1.6,36.31,104.23,1131
6.9404e-310,0.3,0.84,0.25,1.69,37.01,103.75,1131
6.9404e-310,0.25,0.67,0.27,2.47,36.59,99.57,1130
6.9404e-310,0.26,0.36,0.27,1.52,37.11,101.02,1132
6.9404e-310,0.5,1.28,0.29,1.52,38.48,108.63,1133
6.9404e-310,0.5,1.14,0.27,1.52,38.28,106.55,1138
6.9404e-310,0.08,0.12,0.29,1.97,36.54,100.19,1138
6.9404e-310,0.1,0.32,0.33,1.59,35.3,98.56,1136
6.9404e-310,0.21,0.36,0.29,1.83,36.96,101.71,1135
6.9404e-310,0,0,0.29,1.27,34.22,77.48,1134
6.9404e-310,0.19,0.18,0.27,1.54,35,93.15,1133
6.9404e-310,0.15,0.43,0.29,1.54,36.75,90.25,1134
6.9404e-310,0.06,0.3,0.26,1.65,35.26,95.35,1134
6.9404e-310,0.12,0.32,0.29,1.35,34.46,105.92,1134
6.9404e-310,0.32,0.88,0.29,1.27,35.37,98.79,1135
6.9404e-310,0.06,0.04,0.3,1.3,34.7,87.2,1137
6.9404e-310,0.12,0.36,0.33,1.33,35.91,88.66,1138
6.9404e-310,0.29,0.87,0.27,1.63,35.94,88.86,1138
6.9404e-310,0.22,0.52,0.28,1.29,36.3,92.91,1141
6.9404e-310,0.47,1.02,0.29,1.46,38.53,108.37,1143
6.9404e-310,0,0,0.34,1.46,34.31,100.73,1148
6.9404e-310,0.14,0.36,0.28,1.68,35.72,99.44,1147
6.9404e-310,0.22,0.33,0.26,1.42,35.82,105.83,1147
6.9404e-310,0.05,0.04,0.35,1.45,34.93,100.53,1148
6.9404e-310,0.06,0.05,0.26,1.72,34.89,98.43,1149
6.9404e-310,0,0,0.31,2.12,35.23,98.35,1148
6.9404e-310,0,0,0.29,1.38,34.19,95.95,1147
6.9404e-310,0.1,0.39,0.28,1.65,36.7,106.67,1146
6.9404e-310,0,0,0.28,1.4,34.71,99.75,1147
6.9404e-310,0.37,1.08,0.29,1.4,37.97,112.53,1147
6.9404e-310,0,0,0.28,1.38,34.14,100.64,1152
6.9404e-310,0.03,0.05,0.29,1.35,35.11,102.87,1152
6.9404e-310,0.19,0.47,0.28,1.4,35.95,108.41,1153
6.9404e-310,0.32,1.13,0.3,1.43,37.47,109,1154
6.9404e-310,0,0,0.26,1.38,34.42,98.18,1158
6.9404e-310,0,0,0.29,1.46,34.26,99.42,1158
6.9404e-310,0.1,0.08,0.29,1.4,35.56,103.35,1158
6.9404e-310,0.18,0.36,0.3,1.55,35.95,104.43,1160
6.9404e-310,0,0,0.31,1.43,34.24,99.06,1161
6.9404e-310,0.18,0.1,0.32,1.44,35.73,99.53,1161
6.9404e-310,0.09,0.37,0.28,1.41,36.19,98.65,1163
6.9404e-310,0.03,0.04,0.28,1.55,35.3,94.84,1164
6.9404e-310,0.17,0.47,0.33,1.59,36.16,101.73,1164
6.9404e-310,0.05,0.05,0.3,1.58,35.15,97.04,1165
6.9404e-310,0.12,0.37,0.31,1.65,34.74,95.96,1166
6.9404e-310,0.44,0.97,0.32,2.19,39.55,106.79,1165
6.9404e-310,0,0,0.3,1.6,34.83,101.64,1171
6.9404e-310,0,0,0.27,1.62,34.32,94.62,1171
